"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.009961368E0,-9.283351302E-1,-2.709107697E-1,-1.148392856E-1
3.019675170E0,-8.110524416E-1,-2.159345001E-1,-1.111742035E-1
3.029388139E0,-6.913263798E-1,-1.524063945E-1,-1.136175916E-1
3.039100326E0,-5.923691392E-1,-7.910472155E-2,-1.331647038E-1
3.048813295E0,-4.995203316E-1,-7.910472155E-2,-1.624853760E-1
3.058527097E0,-4.408790171E-1,-6.566607952E-2,-2.235700935E-1
3.068240066E0,-3.565820754E-1,-1.047603041E-1,-2.345653474E-1
3.077952253E0,-2.478512824E-1,-5.711421743E-2,-2.284568697E-1
3.087665222E0,-1.488940120E-1,1.740914769E-2,-2.076880634E-1
3.097379024E0,-3.405473381E-2,1.188097894E-1,-1.820324808E-1
3.107091993E0,8.078455180E-2,2.360924631E-1,-1.710372269E-1
3.116804180E0,1.907370538E-1,2.971771955E-1,-2.052446753E-1
3.126517149E0,3.043546379E-1,3.008422852E-1,-2.712161839E-1
3.136231003E0,3.862081766E-1,3.142809272E-1,-3.371876776E-1
3.145943920E0,4.973823726E-1,3.655920923E-1,-4.007157981E-1
3.155656107E0,6.073349118E-1,3.973561525E-1,-4.556920528E-1
3.165369076E0,7.014053464E-1,4.010212123E-1,-4.923428893E-1
3.175082930E0,7.954758406E-1,4.022429287E-1,-5.008947253E-1
3.184795847E0,9.042066336E-1,4.132381678E-1,-4.923428893E-1
3.194508034E0,1.030041218E0,4.633276463E-1,-4.740174711E-1
3.204221055E0,1.133885264E0,5.170822144E-1,-4.581354558E-1
3.213934857E0,1.213295341E0,5.415160656E-1,-4.410317242E-1
3.223647774E0,1.287818789E0,5.390726924E-1,-4.117110670E-1
3.233359961E0,1.370893955E0,5.109737515E-1,-3.738385141E-1
3.243072982E0,1.440530539E0,4.902049303E-1,-3.151971996E-1
3.252786784E0,1.483289838E0,4.511106908E-1,-2.382304370E-1
3.262499701E0,1.516275644E0,3.338280320E-1,-1.502684206E-1
3.272211941E0,1.565143347E0,2.018850148E-1,-5.986303091E-2
3.281924909E0,1.633558273E0,1.200314835E-1,1.954711229E-2
3.291638711E0,1.673874259E0,6.016845629E-2,6.719319522E-2
3.301351680E0,1.627449751E0,-6.810946763E-2,7.941014320E-2
3.311063868E0,1.548039675E0,-1.915006191E-1,7.207997888E-2
3.320776836E0,1.500393629E0,-2.440334857E-1,5.986303091E-2
3.330490691E0,1.516275644E0,-2.770192325E-1,6.108472496E-2
3.340203607E0,1.563921690E0,-3.539859951E-1,5.741964281E-2
3.349915795E0,1.620119691E0,-4.150707126E-1,4.275930673E-2
3.359628764E0,1.682426095E0,-4.077405334E-1,8.551862091E-3
3.369342618E0,1.748397589E0,-3.771981895E-1,1.221694518E-3
3.379055534E0,1.822920918E0,-3.869717419E-1,4.153761268E-2
