"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.468003863E0,2.676073074E0,-1.895863342E1,4.082454681E0
3.477717352E0,6.484549642E-1,-1.738565063E1,8.554341197E-1
3.487431519E0,-2.044965982E0,-1.597089481E1,-9.738788009E-1
3.497144852E0,-3.378366470E0,-1.478106403E1,-1.064806104E0
3.506857508E0,-4.053740501E0,-1.444816208E1,-2.180459738E0
3.516570946E0,-4.312165737E0,-1.415623760E1,-3.372683525E0
3.526285113E0,-3.737588882E0,-1.413709545E1,-2.633002281E0
3.535998446E0,-2.674577475E0,-1.360558987E1,-1.663310885E0
3.545711102E0,-2.097608089E0,-1.198475170E1,-2.841177702E0
3.555424540E0,-2.097608089E0,-1.010518932E1,-3.590430260E0
3.565138706E0,-1.561316729E0,-8.123034477E0,-3.296113253E0
3.574852040E0,-1.494317770E0,-8.120641708E0,-2.984747171E0
3.584564696E0,-3.883551121E0,-1.087627602E1,-3.248256683E0
3.594278133E0,-7.197012424E0,-1.283689499E1,-5.218447208E0
3.603992300E0,-4.625924587E0,-9.336793900E0,-6.135496140E0
3.613705633E0,-2.822932482E0,-1.005254745E1,-1.009771156E1
3.623418238E0,-1.575673699E0,-1.054098225E1,-1.298973656E1
3.633131727E0,-9.771689177E-1,-1.074706364E1,-1.370309734E1
3.642845894E0,-9.122636169E-2,-1.070847988E1,-1.356192017E1
3.652559227E0,1.435992718E0,-1.029452133E1,-1.265683556E1
3.662271883E0,3.332304716E0,-9.135796547E0,-1.081346416E1
3.671985321E0,4.799703121E0,-8.032107353E0,-7.571788311E0
3.681699488E0,4.435994148E0,-6.878168583E0,-4.414159775E0
3.691412821E0,2.992224693E0,-5.752943993E0,-2.477169752E0
3.701125425E0,1.941177368E0,-4.431208611E0,-1.615454435E0
3.710838915E0,1.105783105E0,-3.188735247E0,-1.208375454E0
3.720553081E0,-6.107679605E-1,-2.446661234E0,-1.908276081E-1
3.730266415E0,-2.162214279E0,-2.475374937E0,4.092025757E0
3.739979019E0,-3.926621914E0,-2.874976397E0,7.161418915E0
3.749692508E0,-5.777470112E0,-3.978665829E0,7.690532207E0
3.759406675E0,-6.419045925E0,-6.351448536E0,3.627818346E0
3.769120008E0,-4.946562767E0,-9.564111710E0,-3.861118555E0
3.778832613E0,-3.414258718E0,-1.361516094E1,-8.323732376E0
3.788546102E0,-1.841576099E0,-1.887009811E1,-9.228518486E0
3.798260269E0,-8.790631890E-1,-2.277249336E1,-9.515956879E0
3.807973602E0,-2.842075109E0,-2.349303246E1,-8.084151268E0
3.817686206E0,-6.016752720E0,-2.286342049E1,-5.359623432E0
3.827399696E0,-7.852944851E0,-2.115404701E1,-5.163412094E0
3.837113863E0,-7.692625523E0,-2.018196297E1,-6.872784615E0
