"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.355020068E0,-2.810968399E0,-9.451649666E0,-1.286142170E-1
3.364733558E0,-2.777468920E0,-9.449256897E0,-1.190429255E-1
3.374446318E0,-2.758326292E0,-9.451649666E0,-1.597209126E-1
3.384159808E0,-2.727219582E0,-9.458827972E0,-1.788634956E-1
3.393874183E0,-2.700898647E0,-9.482755661E0,-2.075773627E-1
3.403587672E0,-2.681756020E0,-9.497113228E0,-2.147558331E-1
3.413300433E0,-2.684148788E0,-9.509077072E0,-1.812563092E-1
3.423014026E0,-2.717648268E0,-9.487542152E0,-1.549352705E-1
3.432728349E0,-2.765504837E0,-9.461220741E0,-1.142572835E-1
3.442441787E0,-2.796611547E0,-9.444471359E0,-1.118644550E-1
3.452154547E0,-2.813361168E0,-9.430113792E0,-1.381855011E-1
3.461868141E0,-2.784647465E0,-9.422935486E0,-1.788634956E-1
3.471582464E0,-2.753540754E0,-9.422935486E0,-2.219343036E-1
3.481295953E0,-2.722434044E0,-9.430113792E0,-2.219343036E-1
3.491008662E0,-2.705684185E0,-9.427721024E0,-2.003988922E-1
3.500722256E0,-2.688934565E0,-9.427721024E0,-1.860419661E-1
3.510436578E0,-2.698505640E0,-9.430113792E0,-1.645065546E-1
3.520150068E0,-2.696112871E0,-9.456435204E0,-1.645065546E-1
3.529862776E0,-2.693720102E0,-9.451649666E0,-1.645065546E-1
3.539576370E0,-2.712862730E0,-9.451649666E0,-1.692921966E-1
3.549290693E0,-2.720041037E0,-9.451649666E0,-1.621137410E-1
3.559004183E0,-2.741576433E0,-9.470791817E0,-1.573280841E-1
3.568716891E0,-2.765504837E0,-9.470791817E0,-1.573280841E-1
3.578430485E0,-2.777468920E0,-9.458827972E0,-1.549352705E-1
3.588144808E0,-2.789433002E0,-9.454042435E0,-1.286142170E-1
3.597858297E0,-2.784647465E0,-9.454042435E0,-1.238285750E-1
3.607571006E0,-2.801397085E0,-9.461220741E0,-1.238285750E-1
3.617284599E0,-2.796611547E0,-9.475577354E0,-1.166501045E-1
3.626998922E0,-2.772683144E0,-9.470791817E0,-1.597209126E-1
3.636712412E0,-2.775076151E0,-9.477970123E0,-1.788634956E-1
3.646425120E0,-2.799004316E0,-9.482755661E0,-2.051845491E-1
3.656138714E0,-2.801397085E0,-9.463613510E0,-2.195414752E-1
3.665853037E0,-2.825325251E0,-9.446864128E0,-1.956132501E-1
3.675566526E0,-2.839682341E0,-9.408578873E0,-1.692921966E-1
3.685279235E0,-2.839682341E0,-9.406186104E0,-1.310070455E-1
3.694992828E0,-2.839682341E0,-9.403793335E0,-9.272187948E-2
3.704707151E0,-2.818146944E0,-9.391828537E0,-6.161518395E-2
3.714420641E0,-2.799004316E0,-9.391828537E0,-3.290131316E-2
